id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile,generation,res_acq,freq_past,freq_dol,freq_bis,freq_mer,freq_caf,freq_te,freq_cioc,cam_past,cam_dol,cam_bis,cam_mer,cam_caf,cam_te,cam_cioc
106,Italia,Lombardia,Femmina,65,Nord Ovest,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,1/sett,1/sett,raro,2-3/sett,raro,raro,Poco -,Uguale,Uguale,Poco +,Uguale,Uguale,Poco -,65-70,Territorialisti,Boomer,L'intervistato,0.0,4.0,4.0,0.0,10.0,0.0,0.0,-1,0,0,1,0,0,-1
108,Italia,Campania,Femmina,66,Sud e Isole,Io e qualcun altro in egual misura,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/mese,Poco -,Uguale,Uguale,Poco -,Uguale,Uguale,Poco -,65-70,Salubristi,Boomer,L'intervistato,10.0,10.0,10.0,10.0,10.0,10.0,2.5,-1,0,0,-1,0,0,-1
109,Italia,Lombardia,Maschio,66,Nord Ovest,Soprattutto io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,2-3/mese,1/mese,1/mese,2-3/mese,raro,Uguale,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,1.0,0.0,2.5,1.0,1.0,2.5,0.0,0,0,0,0,-1,0,0
111,Italia,Lazio,Femmina,66,Centro,Soprattutto io,Nessuno di questi,1/mese,raro,1/sett,raro,1/sett,1/sett,raro,Poco -,Poco -,Poco -,Molto -,Poco +,Uguale,Poco -,65-70,Nessuno di questi,Boomer,L'intervistato,1.0,0.0,4.0,0.0,4.0,4.0,0.0,-1,-1,-1,-1,1,0,-1
112,Italia,Campania,Femmina,66,Sud e Isole,Solo io,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,raro,1/mese,raro,raro,1/mese,1/mese,1/mese,Poco -,Uguale,Uguale,Poco -,Uguale,Poco +,Uguale,65-70,Eticisti,Boomer,L'intervistato,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1,0,0,-1,0,1,0
113,Italia,Lombardia,Maschio,50,Nord Ovest,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,ogni giorno,1/sett,2-3/mese,1/sett,2-3/sett,1/sett,Molto -,Poco -,Poco +,Poco +,Uguale,Uguale,Uguale,45-54,Salutisti,Gen X,Altri,4.0,30.0,4.0,2.5,4.0,10.0,4.0,-1,-1,1,1,0,0,0
114,Italia,Lombardia,Maschio,42,Nord Ovest,Principalmente io e occasionalmente altri,Nessuno di questi,1/sett,ogni giorno,raro,raro,raro,1/mese,2-3/sett,Poco +,Poco +,Molto -,Molto +,Molto +,Poco -,Molto +,35-44,Nessuno di questi,Gen Y,Altri,4.0,30.0,0.0,0.0,0.0,1.0,10.0,1,1,-1,1,1,-1,1
115,Italia,Lombardia,Maschio,61,Nord Ovest,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,2-3/mese,ogni giorno,ogni giorno,raro,1/sett,Poco -,Uguale,Poco -,Uguale,Uguale,Poco -,Poco +,55-64,Territorialisti,Boomer,L'intervistato,2.5,0.0,2.5,30.0,30.0,0.0,4.0,-1,0,-1,0,0,-1,1
116,Italia,Lazio,Femmina,68,Centro,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,2-3/mese,2-3/mese,raro,2-3/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0,0,0,0,0,0,0
117,Italia,Lombardia,Maschio,68,Nord Ovest,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/sett,raro,ogni giorno,raro,ogni giorno,ogni giorno,ogni giorno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,10.0,0.0,30.0,0.0,30.0,30.0,30.0,0,0,0,0,0,0,0
119,Italia,Lazio,Femmina,66,Centro,Soprattutto io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,1/sett,2-3/mese,2-3/mese,1/mese,raro,Uguale,Poco -,Poco +,Uguale,Uguale,Poco +,Uguale,65-70,Salubristi,Boomer,L'intervistato,1.0,0.0,4.0,2.5,2.5,1.0,0.0,0,-1,1,0,0,1,0
120,Italia,Lombardia,Femmina,67,Nord Ovest,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3/mese,raro,1/sett,2-3/mese,1/mese,1/sett,1/sett,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Sregolati,Boomer,L'intervistato,2.5,0.0,4.0,2.5,1.0,4.0,4.0,-1,0,0,0,0,0,0
121,Italia,Piemonte,Femmina,66,Nord Ovest,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,2-3/sett,raro,raro,2-3/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,L'intervistato,0.0,0.0,10.0,0.0,0.0,2.5,4.0,0,0,0,0,0,0,0
122,Italia,Lombardia,Femmina,58,Nord Ovest,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,2-3/mese,raro,2-3/sett,2-3/mese,raro,Poco -,Molto -,Uguale,Poco -,Poco +,Uguale,Molto -,55-64,Industriariani,Gen X,L'intervistato,1.0,0.0,2.5,0.0,10.0,2.5,0.0,-1,-1,0,-1,1,0,-1
123,Italia,Veneto,Maschio,70,Nord Est,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,2-3/mese,1/mese,2-3/mese,2-3/mese,1/mese,Uguale,Molto -,Uguale,Molto -,Uguale,Uguale,Poco -,65-70,Territorialisti,Boomer,L'intervistato,2.5,0.0,2.5,1.0,2.5,2.5,1.0,0,-1,0,-1,0,0,-1
124,Italia,Sicilia,Maschio,67,Sud e Isole,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,1/sett,2-3/sett,1/mese,raro,2-3/sett,Molto -,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,0.0,4.0,10.0,1.0,0.0,10.0,-1,0,0,0,0,0,0
125,Italia,Liguria,Femmina,58,Nord Ovest,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",1/sett,raro,2-3/mese,1/mese,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Molto +,Poco -,55-64,Localivori,Gen X,L'intervistato,4.0,0.0,2.5,1.0,4.0,2.5,2.5,0,0,0,0,0,1,-1
126,Italia,Piemonte,Femmina,66,Nord Ovest,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/mese,2-3/mese,2-3/sett,1/mese,2-3/sett,1/mese,2-3/sett,Poco -,Molto -,Molto -,Molto -,Uguale,Uguale,Poco -,65-70,Industriariani,Boomer,L'intervistato,2.5,2.5,10.0,1.0,10.0,1.0,10.0,-1,-1,-1,-1,0,0,-1
127,Italia,Basilicata,Femmina,70,Sud e Isole,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,2-3/mese,2-3/mese,1/sett,2-3/mese,raro,Molto -,Molto -,Poco +,Molto -,Poco +,Molto -,Molto -,65-70,Salutisti,Boomer,L'intervistato,0.0,0.0,2.5,2.5,4.0,2.5,0.0,-1,-1,1,-1,1,-1,-1
128,Italia,Toscana,Maschio,66,Centro,Principalmente io e occasionalmente altri,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,1/mese,raro,raro,raro,1/sett,Uguale,Uguale,Uguale,Poco -,Molto -,Molto -,Uguale,65-70,Industriariani,Boomer,Altri,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0,0,0,-1,-1,-1,0
129,Italia,Lazio,Maschio,56,Centro,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,1/sett,2-3/sett,2-3/sett,1/sett,1/sett,Poco +,Poco +,Poco +,Uguale,Uguale,Poco +,Poco +,55-64,Territorialisti,Gen X,L'intervistato,4.0,4.0,4.0,10.0,10.0,4.0,4.0,1,1,1,0,0,1,1
130,Italia,Lombardia,Femmina,66,Nord Ovest,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,1/mese,raro,2-3/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0,0,0,0,0,0,0
131,Italia,Puglia,Maschio,69,Sud e Isole,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,1/sett,1/mese,1/sett,2-3/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,4.0,4.0,4.0,1.0,4.0,10.0,4.0,0,0,0,0,0,0,0
132,Italia,Campania,Maschio,66,Sud e Isole,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/mese,1/sett,1/sett,1/sett,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,Altri,2.5,2.5,4.0,4.0,4.0,0.0,2.5,0,0,0,0,0,0,0
133,Italia,Veneto,Maschio,67,Nord Est,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,2-3/mese,2-3/sett,2-3/sett,1/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,2.5,10.0,10.0,4.0,4.0,4.0,0,0,0,0,0,0,0
134,Italia,Sicilia,Maschio,65,Sud e Isole,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,2-3/mese,1/mese,1/sett,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco +,65-70,Salutisti,Boomer,L'intervistato,0.0,0.0,2.5,1.0,4.0,0.0,2.5,0,0,0,0,0,0,1
135,Italia,Sicilia,Maschio,56,Sud e Isole,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,1/sett,1/sett,1/sett,1/sett,2-3/mese,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,Poco -,55-64,Territorialisti,Gen X,Altri,0.0,0.0,4.0,4.0,4.0,4.0,2.5,-1,0,0,0,0,0,-1
136,Italia,Basilicata,Maschio,65,Sud e Isole,Io e qualcun altro in egual misura,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",raro,raro,1/sett,1/sett,1/sett,1/sett,1/mese,Poco -,Poco -,Uguale,Poco -,Uguale,Uguale,Poco -,65-70,Localivori,Boomer,L'intervistato,0.0,0.0,4.0,4.0,4.0,4.0,1.0,-1,-1,0,-1,0,0,-1
137,Italia,Friuli Venezia Giulia,Femmina,66,Nord Est,Principalmente io e occasionalmente altri,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,raro,raro,2-3/sett,1/sett,1/mese,Poco -,Poco -,Poco -,Molto -,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,Altri,1.0,0.0,0.0,0.0,10.0,4.0,1.0,-1,-1,-1,-1,0,0,0
138,Italia,Friuli Venezia Giulia,Femmina,65,Nord Est,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,1/sett,1/sett,2-3/sett,2-3/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,4.0,4.0,4.0,10.0,10.0,4.0,4.0,0,0,0,0,0,0,0
139,Italia,Lombardia,Femmina,30,Nord Ovest,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/mese,2-3/mese,2-3/mese,2-3/mese,1/sett,1/sett,1/sett,Uguale,Poco +,Uguale,Poco -,Poco +,Poco -,Uguale,25-34,Salutisti,Gen Y,L'intervistato,2.5,2.5,2.5,2.5,4.0,4.0,4.0,0,1,0,-1,1,-1,0
141,Italia,Veneto,Maschio,66,Nord Est,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,1/mese,2-3/mese,1/sett,1/sett,1/sett,2-3/mese,Poco -,Poco -,Poco -,Poco -,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,1.0,1.0,2.5,4.0,4.0,4.0,2.5,-1,-1,-1,-1,0,0,0
142,Italia,Marche,Femmina,67,Centro,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,2-3/mese,2-3/mese,raro,1/mese,1/mese,2-3/mese,Molto -,Poco -,Poco -,Molto -,Uguale,Poco +,Uguale,65-70,Salubristi,Boomer,L'intervistato,0.0,2.5,2.5,0.0,1.0,1.0,2.5,-1,-1,-1,-1,0,1,0
143,Italia,Puglia,Maschio,66,Sud e Isole,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,1/sett,2-3/mese,2-3/mese,1/sett,2-3/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,Altri,1.0,0.0,4.0,2.5,2.5,4.0,10.0,0,0,0,0,0,0,0
144,Italia,Campania,Maschio,69,Sud e Isole,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,2-3/mese,2-3/mese,1/sett,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco -,65-70,Territorialisti,Boomer,L'intervistato,1.0,2.5,2.5,4.0,4.0,2.5,2.5,0,0,0,0,0,0,-1
145,Italia,Piemonte,Femmina,70,Nord Ovest,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/sett,2-3/mese,1/sett,1/sett,1/sett,2-3/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,4.0,2.5,4.0,4.0,4.0,10.0,4.0,0,0,0,0,0,0,0
146,Italia,Lombardia,Maschio,70,Nord Ovest,Soprattutto io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",1/sett,2-3/sett,2-3/sett,2-3/mese,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Poco -,Uguale,Molto +,Poco -,65-70,Localivori,Boomer,L'intervistato,4.0,10.0,10.0,2.5,30.0,4.0,4.0,0,0,0,-1,0,1,-1
148,Italia,Toscana,Maschio,65,Centro,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,2-3/mese,1/mese,1/mese,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,1.0,0.0,2.5,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0
149,Italia,Emilia Romagna,Femmina,65,Nord Est,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/mese,raro,1/mese,1/mese,1/mese,1/mese,1/mese,Poco -,Poco -,Uguale,Poco -,Poco -,Uguale,Poco -,65-70,Sregolati,Boomer,L'intervistato,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,-1,0,-1,-1,0,-1
150,Italia,Veneto,Maschio,67,Nord Est,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,1/mese,raro,1/mese,1/mese,raro,Poco +,Poco +,Poco +,Molto +,Poco +,Uguale,Uguale,65-70,Territorialisti,Boomer,Altri,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0,0
151,Italia,Toscana,Maschio,66,Centro,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,2-3/sett,raro,2-3/mese,ogni giorno,2-3/mese,Uguale,Uguale,Uguale,Poco -,Uguale,Poco +,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,0.0,10.0,0.0,2.5,30.0,2.5,0,0,0,-1,0,1,0
152,Italia,Emilia Romagna,Femmina,69,Nord Est,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/sett,raro,1/sett,2-3/sett,1/sett,1/mese,2-3/mese,Poco +,Poco +,Poco +,Poco +,Poco +,Poco -,Poco +,65-70,Industriariani,Boomer,L'intervistato,4.0,0.0,4.0,10.0,4.0,1.0,2.5,1,1,1,1,1,-1,1
153,Italia,Lombardia,Maschio,65,Nord Ovest,Io e qualcun altro in egual misura,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/mese,raro,1/sett,raro,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,Uguale,65-70,Essenzialisti,Boomer,L'intervistato,1.0,0.0,4.0,0.0,30.0,4.0,4.0,0,0,0,-1,0,0,0
154,Italia,Lazio,Maschio,70,Centro,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,1/sett,1/sett,1/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Poco -,Uguale,65-70,Territorialisti,Boomer,L'intervistato,4.0,0.0,4.0,4.0,1.0,0.0,2.5,0,0,0,0,0,-1,0
156,Italia,Lombardia,Maschio,67,Nord Ovest,Io e qualcun altro in egual misura,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,1/sett,2-3/mese,1/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,L'intervistato,1.0,0.0,4.0,2.5,1.0,0.0,2.5,0,0,0,0,0,0,0
157,Italia,Lazio,Maschio,70,Centro,Solo io,Nessuno di questi,raro,raro,2-3/mese,raro,2-3/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Nessuno di questi,Boomer,L'intervistato,0.0,0.0,2.5,0.0,2.5,1.0,1.0,0,0,0,0,0,0,0
158,Italia,Lombardia,Femmina,67,Nord Ovest,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,1/mese,raro,1/mese,1/mese,raro,Poco -,Uguale,Poco -,Molto -,Uguale,Poco +,Molto -,65-70,Salubristi,Boomer,L'intervistato,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1,0,-1,-1,0,1,-1
160,Italia,Lombardia,Maschio,66,Nord Ovest,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,1/sett,1/sett,1/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,2.5,0.0,4.0,4.0,1.0,0.0,2.5,0,0,0,0,0,0,0
161,Italia,Sicilia,Femmina,69,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,1/mese,2-3/mese,1/sett,ogni giorno,2-3/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,1.0,2.5,4.0,30.0,2.5,4.0,0,0,0,0,0,0,0
162,Italia,Emilia Romagna,Femmina,70,Nord Est,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/mese,1/mese,1/sett,1/sett,1/sett,2-3/mese,2-3/mese,Poco -,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,2.5,1.0,4.0,4.0,4.0,2.5,2.5,-1,-1,0,0,0,0,0
163,Italia,Lazio,Femmina,69,Centro,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,1/sett,2-3/mese,2-3/mese,raro,1/sett,Uguale,Poco +,Uguale,Uguale,Poco -,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,0.0,4.0,2.5,2.5,0.0,4.0,0,1,0,0,-1,0,0
164,Italia,Veneto,Femmina,66,Nord Est,Soprattutto io,Nessuno di questi,raro,raro,raro,raro,1/mese,1/mese,raro,Uguale,Uguale,Uguale,Molto -,Uguale,Uguale,Uguale,65-70,Nessuno di questi,Boomer,L'intervistato,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-1,0,0,0
165,Italia,Lazio,Femmina,70,Centro,Soprattutto io,Nessuno di questi,raro,raro,2-3/mese,1/sett,2-3/sett,1/sett,1/sett,Uguale,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Nessuno di questi,Boomer,L'intervistato,0.0,0.0,2.5,4.0,10.0,4.0,4.0,0,-1,0,0,0,0,0
166,Italia,Emilia Romagna,Maschio,65,Nord Est,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,1/mese,2-3/mese,2-3/sett,1/sett,2-3/mese,1/mese,Poco -,Poco -,Uguale,Uguale,Poco +,Poco +,Poco -,65-70,Territorialisti,Boomer,L'intervistato,1.0,1.0,2.5,10.0,4.0,2.5,1.0,-1,-1,0,0,1,1,-1
167,Italia,Molise,Maschio,40,Sud e Isole,Principalmente io e occasionalmente altri,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,2-3/mese,raro,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Salubristi,Gen Y,Altri,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
168,Italia,Lombardia,Femmina,66,Nord Ovest,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,1/sett,2-3/mese,1/sett,1/sett,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Poco -,65-70,Territorialisti,Boomer,L'intervistato,1.0,0.0,4.0,2.5,4.0,4.0,0.0,0,0,0,0,0,0,-1
169,Italia,Sardegna,Femmina,66,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,2-3/mese,1/mese,raro,raro,raro,Poco -,Uguale,Uguale,Poco -,Uguale,Uguale,Poco +,65-70,Territorialisti,Boomer,L'intervistato,1.0,0.0,2.5,1.0,0.0,0.0,0.0,-1,0,0,-1,0,0,1
170,Italia,Piemonte,Maschio,52,Nord Ovest,Soprattutto altri membri della famiglia,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,1/sett,1/sett,1/sett,2-3/sett,1/sett,2-3/sett,1/sett,Poco +,Uguale,Molto +,Poco +,Poco +,Uguale,Poco +,45-54,Eticisti,Gen X,Altri,4.0,4.0,4.0,10.0,4.0,10.0,4.0,1,0,1,1,1,0,1
171,Italia,Lombardia,Femmina,65,Nord Ovest,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,1/mese,raro,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,L'intervistato,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
172,Italia,Lazio,Maschio,67,Centro,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/mese,1/sett,2-3/mese,ogni giorno,1/sett,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,2.5,2.5,4.0,2.5,30.0,4.0,2.5,0,0,0,0,0,0,0
173,Italia,Sardegna,Femmina,55,Sud e Isole,Principalmente io e occasionalmente altri,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",raro,raro,raro,raro,raro,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Esterofili,Gen X,Altri,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0
174,Italia,Abruzzo,Maschio,69,Sud e Isole,Io e qualcun altro in egual misura,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,1/sett,2-3/sett,raro,2-3/sett,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,0.0,4.0,10.0,0.0,10.0,0.0,0.0,0,0,0,0,0,0,0
